Age
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,853.0,306.0,547.0,0.957351290684624,0.35873388042203985,0.8947368421052632,0.9963570127504554,0.10162017064519224,0.01093189107315075
1.0,38.0,36.0,2.0,0.04264870931537598,0.9473684210526315,1.0,1.0,0.0,0.3418156485556203
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f196
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,836.0,287.0,549.0,0.9382716049382716,0.34330143540669855,0.8391812865497076,1.0,0.16081871345029242,0.028196107227088076
1.0,55.0,55.0,0.0,0.06172839506172839,1.0,1.0,1.0,0.0,0.0
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f197
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,439.0,228.0,211.0,0.49270482603815935,0.5193621867881549,0.6666666666666666,0.3843351548269581,0.2823315118397085,0.15550119487872752
1.0,452.0,114.0,338.0,0.5072951739618407,0.252212389380531,1.0,1.0,0.0,0.17322724974398482
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f198
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,727.0,314.0,413.0,0.8159371492704826,0.43191196698762035,0.9181286549707602,0.7522768670309654,0.16585178793979483,0.0330431654196024
1.0,164.0,28.0,136.0,0.1840628507295174,0.17073170731707318,1.0,1.0,0.0,0.18362490854444313
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f199
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,860.0,312.0,548.0,0.9652076318742986,0.3627906976744186,0.9122807017543859,0.9981785063752276,0.08589780462084173,0.00772946195414442
1.0,31.0,30.0,1.0,0.03479236812570146,0.967741935483871,1.0,1.0,0.0,0.33280976293296294
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f200
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,846.0,302.0,544.0,0.9494949494949495,0.35697399527186763,0.8830409356725146,0.9908925318761385,0.10785159620362383,0.012428227462699263
1.0,45.0,40.0,5.0,0.050505050505050504,0.8888888888888888,1.0,1.0,0.0,0.27531592387044446
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f201
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,869.0,329.0,540.0,0.9753086419753086,0.378596087456847,0.9619883040935673,0.9836065573770492,0.02161825328348188,0.0004804372370844693
1.0,22.0,13.0,9.0,0.024691358024691357,0.5909090909090909,1.0,1.0,0.0,0.01818122090605318
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f202
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,850.0,312.0,538.0,0.9539842873176206,0.36705882352941177,0.9122807017543859,0.9799635701275046,0.06768286837311865,0.004843905046610675
1.0,41.0,30.0,11.0,0.04601571268237935,0.7317073170731707,1.0,1.0,0.0,0.09993983397539655
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f203
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,829.0,281.0,548.0,0.9304152637485971,0.33896260554885405,0.8216374269005848,0.9981785063752276,0.17654107947464281,0.03436070459185737
1.0,62.0,61.0,1.0,0.06958473625140292,0.9838709677419355,1.0,1.0,0.0,0.8092928318103887
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f204
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,817.0,316.0,501.0,0.9169472502805837,0.386780905752754,0.9239766081871345,0.912568306010929,0.011408302176205476,0.00014173465793574413
1.0,74.0,26.0,48.0,0.08305274971941638,0.35135135135135137,1.0,1.0,0.0,0.0015950719436581852
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f205
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,877.0,339.0,538.0,0.9842873176206509,0.3865450399087799,0.9912280701754386,0.9799635701275046,0.011264500047934,0.000128744805934903
1.0,14.0,3.0,11.0,0.015712682379349047,0.21428571428571427,1.0,1.0,0.0,0.009304423867586223
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f206
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,845.0,310.0,535.0,0.9483726150392817,0.3668639053254438,0.9064327485380117,0.9744990892531876,0.06806634071517592,0.004928462173197318
1.0,46.0,32.0,14.0,0.051627384960718295,0.6956521739130435,1.0,1.0,0.0,0.08848394757149737
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f207
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,349.0,184.0,165.0,0.39169472502805835,0.5272206303724928,0.5380116959064327,0.3005464480874317,0.23746524781900102,0.13827078675685486
1.0,542.0,158.0,384.0,0.6083052749719416,0.2915129151291513,1.0,1.0,0.0,0.09849104228136982
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f208
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,851.0,341.0,510.0,0.9551066217732884,0.4007050528789659,0.9970760233918129,0.9289617486338798,0.06811427475793308,0.004819729028528067
1.0,40.0,1.0,39.0,0.04489337822671156,0.025,1.0,1.0,0.0,0.21730319581685104
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f209
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,827.0,321.0,506.0,0.9281705948372615,0.38814993954050786,0.9385964912280702,0.9216757741347905,0.01692071709327969,0.0003078243637323839
1.0,64.0,21.0,43.0,0.0718294051627385,0.328125,1.0,1.0,0.0,0.004118332885327129
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f210
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,770.0,265.0,505.0,0.8641975308641975,0.34415584415584416,0.7748538011695907,0.9198542805100182,0.14500047934042748,0.024873512558608517
1.0,121.0,77.0,44.0,0.13580246913580246,0.6363636363636364,1.0,1.0,0.0,0.14977150150784216
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f211
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,827.0,292.0,535.0,0.9281705948372615,0.35308343409915355,0.8538011695906432,0.9744990892531876,0.1206979196625444,0.015959311416702773
1.0,64.0,50.0,14.0,0.0718294051627385,0.78125,1.0,1.0,0.0,0.21076915020104536
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f212
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,859.0,312.0,547.0,0.9640852974186308,0.36321303841676367,0.9122807017543859,0.9963570127504554,0.08407631099606949,0.007411991871844316
1.0,32.0,30.0,2.0,0.03591470258136925,0.9375,1.0,1.0,0.0,0.2674751551305332
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f213
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,877.0,340.0,537.0,0.9842873176206509,0.38768529076396807,0.9941520467836257,0.9781420765027322,0.01600997028089346,0.00025992551055130993
1.0,14.0,2.0,12.0,0.015712682379349047,0.14285714285714285,1.0,1.0,0.0,0.021108693770343075
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f214
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,330.0,221.0,109.0,0.37037037037037035,0.6696969696969697,0.6461988304093568,0.19854280510018216,0.4476560253091746,0.5282800052327753
1.0,561.0,121.0,440.0,0.6296296296296297,0.21568627450980393,1.0,1.0,0.0,0.3660467547443309
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f215
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,806.0,283.0,523.0,0.9046015712682379,0.3511166253101737,0.827485380116959,0.9526411657559198,0.1251557856389608,0.017627799665233337
1.0,85.0,59.0,26.0,0.09539842873176206,0.6941176470588235,1.0,1.0,0.0,0.16179246484395868
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f216
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,849.0,305.0,544.0,0.9528619528619529,0.35924617196702,0.8918128654970761,0.9908925318761385,0.0990796663790624,0.010438019648735425
1.0,42.0,37.0,5.0,0.04713804713804714,0.8809523809523809,1.0,1.0,0.0,0.2451991585430985
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f217
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,851.0,313.0,538.0,0.9551066217732884,0.36780258519388953,0.9152046783625731,0.9799635701275046,0.06475889176493144,0.004427414229269834
1.0,40.0,29.0,11.0,0.04489337822671156,0.725,1.0,1.0,0.0,0.09342689298575994
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f218
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,814.0,308.0,506.0,0.9135802469135802,0.3783783783783784,0.9005847953216374,0.9216757741347905,0.02109097881315314,0.00048823890429800074
1.0,77.0,34.0,43.0,0.08641975308641975,0.44155844155844154,1.0,1.0,0.0,0.0050291041071129665
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f219
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,851.0,312.0,539.0,0.9551066217732884,0.36662749706227965,0.9122807017543859,0.9817850637522769,0.069504361997891,0.005103335444648389
1.0,40.0,30.0,10.0,0.04489337822671156,0.75,1.0,1.0,0.0,0.1092539061459496
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f220
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,883.0,336.0,547.0,0.9910213243546577,0.38052095130237823,0.9824561403508771,0.9963570127504554,0.013900872399578268,0.00019530639552473334
1.0,8.0,6.0,2.0,0.008978675645342313,0.75,1.0,1.0,0.0,0.02185078122918992
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f221
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,861.0,313.0,548.0,0.9663299663299664,0.3635307781649245,0.9152046783625731,0.9981785063752276,0.08297382801265452,0.0072008332127495595
1.0,30.0,29.0,1.0,0.03367003367003367,0.9666666666666667,1.0,1.0,0.0,0.31866791765430996
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f222
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,878.0,340.0,538.0,0.9854096520763187,0.38724373576309795,0.9941520467836257,0.9799635701275046,0.014188476656121107,0.00020395597358944493
1.0,13.0,2.0,11.0,0.014590347923681257,0.15384615384615385,1.0,1.0,0.0,0.017472546965117627
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f223
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,208.0,187.0,21.0,0.2334455667789001,0.8990384615384616,0.5467836257309941,0.03825136612021858,0.5085322596107755,1.3526316762956545
1.0,683.0,155.0,528.0,0.7665544332210998,0.22693997071742314,1.0,1.0,0.0,0.38261126219758446
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f224
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,820.0,277.0,543.0,0.920314253647587,0.3378048780487805,0.8099415204678363,0.9890710382513661,0.1791295177835298,0.035790813750017816
1.0,71.0,65.0,6.0,0.07968574635241302,0.9154929577464789,1.0,1.0,0.0,0.5115787672616677
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f225
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,824.0,275.0,549.0,0.9248035914702581,0.3337378640776699,0.804093567251462,1.0,0.19590643274853803,0.04271536795185459
1.0,67.0,67.0,0.0,0.07519640852974187,1.0,1.0,1.0,0.0,0.0
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f226
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,872.0,324.0,548.0,0.978675645342312,0.37155963302752293,0.9473684210526315,0.9981785063752276,0.05081008532259612,0.0026545254870715394
1.0,19.0,18.0,1.0,0.02132435465768799,0.9473684210526315,1.0,1.0,0.0,0.17090782427781015
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f227
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,872.0,334.0,538.0,0.978675645342312,0.3830275229357798,0.9766081871345029,0.9799635701275046,0.0033553829930016432,1.1508503099946864e-05
1.0,19.0,8.0,11.0,0.02132435465768799,0.42105263157894735,1.0,1.0,0.0,0.0005195272808449506
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f228
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,561.0,243.0,318.0,0.6296296296296297,0.43315508021390375,0.7105263157894737,0.5792349726775956,0.13129134311187807,0.026822527962562886
1.0,330.0,99.0,231.0,0.37037037037037035,0.3,1.0,1.0,0.0,0.04910429571088209
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f229
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,548.0,233.0,315.0,0.6150392817059483,0.4251824817518248,0.6812865497076024,0.5737704918032787,0.10751605790432373,0.018466261314180128
1.0,343.0,109.0,234.0,0.38496071829405165,0.3177842565597668,1.0,1.0,0.0,0.03125336213368328
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f230
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,794.0,272.0,522.0,0.8911335578002245,0.3425692695214106,0.7953216374269005,0.9508196721311475,0.15549803470424695,0.027768499607000206
1.0,97.0,70.0,27.0,0.10886644219977554,0.7216494845360825,1.0,1.0,0.0,0.22173181311072296
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f231
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,820.0,294.0,526.0,0.920314253647587,0.35853658536585364,0.8596491228070176,0.9581056466302368,0.09845652382321923,0.010676009199291481
1.0,71.0,48.0,23.0,0.07968574635241302,0.676056338028169,1.0,1.0,0.0,0.11903339573484417
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f232
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,872.0,337.0,535.0,0.978675645342312,0.38646788990825687,0.9853801169590644,0.9744990892531876,0.010881027705876734,0.00012082171191854636
1.0,19.0,5.0,14.0,0.02132435465768799,0.2631578947368421,1.0,1.0,0.0,0.006053460779919034
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f233
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,879.0,339.0,540.0,0.9865319865319865,0.3856655290102389,0.9912280701754386,0.9836065573770492,0.007621512798389407,5.882795948518144e-05
1.0,12.0,3.0,9.0,0.013468013468013467,0.25,1.0,1.0,0.0,0.004765919321789298
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f234
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,855.0,319.0,536.0,0.9595959595959596,0.3730994152046784,0.9327485380116959,0.97632058287796,0.04357204486626409,0.0019892971258594614
1.0,36.0,23.0,13.0,0.04040404040404041,0.6388888888888888,1.0,1.0,0.0,0.04548191926417961
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f235
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,758.0,279.0,479.0,0.8507295173961841,0.36807387862796836,0.8157894736842105,0.8724954462659381,0.056705972581727604,0.0038107043659152758
1.0,133.0,63.0,70.0,0.14927048260381592,0.47368421052631576,1.0,1.0,0.0,0.02086366907954674
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f236
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,867.0,341.0,526.0,0.9730639730639731,0.3933102652825836,0.9970760233918129,0.9581056466302368,0.03897037676157611,0.001553708742742377
1.0,24.0,1.0,23.0,0.026936026936026935,0.041666666666666664,1.0,1.0,0.0,0.10374719076958339
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f237
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,837.0,304.0,533.0,0.9393939393939394,0.3632019115890084,0.8888888888888888,0.970856102003643,0.08196721311475419,0.007230001501040789
1.0,54.0,38.0,16.0,0.06060606060606061,0.7037037037037037,1.0,1.0,0.0,0.10969550343717457
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f238
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,584.0,258.0,326.0,0.6554433221099888,0.4417808219178082,0.7543859649122807,0.5938069216757741,0.16057904323650662,0.03843457922568061
1.0,307.0,84.0,223.0,0.3445566778900112,0.2736156351791531,1.0,1.0,0.0,0.08078206060632236
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f239
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,585.0,227.0,358.0,0.6565656565656566,0.38803418803418804,0.6637426900584795,0.6520947176684881,0.011647972389991379,0.00020622427059790934
1.0,306.0,115.0,191.0,0.3434343434343434,0.3758169934640523,1.0,1.0,0.0,0.0003966553370941617
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f240
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,874.0,325.0,549.0,0.9809203142536476,0.3718535469107552,0.9502923976608187,1.0,0.049707602339181256,0.00253436967970394
1.0,17.0,17.0,0.0,0.019079685746352413,1.0,1.0,1.0,0.0,0.0
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f241
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,877.0,341.0,536.0,0.9842873176206509,0.3888255416191562,0.9970760233918129,0.97632058287796,0.02075544051385292,0.00043661187544934463
1.0,14.0,1.0,13.0,0.015712682379349047,0.07142857142857142,1.0,1.0,0.0,0.04341335901425208
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f242
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,843.0,340.0,503.0,0.9461279461279462,0.4033214709371293,0.9941520467836257,0.9162112932604736,0.0779407535231521,0.006363328783564441
1.0,48.0,2.0,46.0,0.05387205387205387,0.041666666666666664,1.0,1.0,0.0,0.20749438153916677
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f243
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,620.0,251.0,369.0,0.6958473625140292,0.40483870967741936,0.7339181286549707,0.6721311475409836,0.06178698111398717,0.005433794238554159
1.0,271.0,91.0,180.0,0.3041526374859708,0.33579335793357934,1.0,1.0,0.0,0.012901717278553078
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f244
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,574.0,215.0,359.0,0.6442199775533108,0.37456445993031356,0.6286549707602339,0.6539162112932605,0.025261240533026585,0.0009952084012326216
1.0,317.0,127.0,190.0,0.3557800224466891,0.40063091482649843,1.0,1.0,0.0,0.0017796725519428243
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f245
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,835.0,325.0,510.0,0.9371492704826038,0.38922155688622756,0.9502923976608187,0.9289617486338798,0.02133064902693893,0.00048425182968745686
1.0,56.0,17.0,39.0,0.06285072951739619,0.30357142857142855,1.0,1.0,0.0,0.007616334289320038
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f246
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,861.0,318.0,543.0,0.9663299663299664,0.3693379790940767,0.9298245614035088,0.9890710382513661,0.05924647684785733,0.003659668661952147
1.0,30.0,24.0,6.0,0.03367003367003367,0.8,1.0,1.0,0.0,0.11017368579429511
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f247
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,761.0,298.0,463.0,0.8540965207631874,0.3915900131406045,0.8713450292397661,0.843351548269581,0.02799348097018506,0.0009141029589588751
1.0,130.0,44.0,86.0,0.14590347923681257,0.3384615384615385,1.0,1.0,0.0,0.005511075419747846
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f248
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,852.0,305.0,547.0,0.9562289562289562,0.357981220657277,0.8918128654970761,0.9963570127504554,0.10454414725337935,0.011588647775996164
1.0,39.0,37.0,2.0,0.04377104377104377,0.9487179487179487,1.0,1.0,0.0,0.35451531253353263
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f249
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,843.0,295.0,548.0,0.9461279461279462,0.3499406880189798,0.8625730994152047,0.9981785063752276,0.135605406960023,0.01980004734973796
1.0,48.0,47.0,1.0,0.05387205387205387,0.9791666666666666,1.0,1.0,0.0,0.5862812041567494
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f250
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,845.0,298.0,547.0,0.9483726150392817,0.3526627218934911,0.8713450292397661,0.9963570127504554,0.12501198351068932,0.01676005803436156
1.0,46.0,44.0,2.0,0.051627384960718295,0.9565217391304348,1.0,1.0,0.0,0.44558398291420137
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f251
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,859.0,311.0,548.0,0.9640852974186308,0.3620488940628638,0.9093567251461988,0.9981785063752276,0.08882178122902884,0.008277716619039355
1.0,32.0,31.0,1.0,0.03591470258136925,0.96875,1.0,1.0,0.0,0.3470511171628381
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f252
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,877.0,340.0,537.0,0.9842873176206509,0.38768529076396807,0.9941520467836257,0.9781420765027322,0.01600997028089346,0.00025992551055130993
1.0,14.0,2.0,12.0,0.015712682379349047,0.14285714285714285,1.0,1.0,0.0,0.021108693770343075
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f253
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,214.0,153.0,61.0,0.24017957351290684,0.7149532710280374,0.4473684210526316,0.1111111111111111,0.3362573099415205,0.46835658652513373
1.0,677.0,189.0,488.0,0.7598204264870931,0.2791728212703102,1.0,1.0,0.0,0.15981660505806017
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f254
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,817.0,313.0,504.0,0.9169472502805837,0.38310893512851896,0.9152046783625731,0.9180327868852459,0.0028281085226727898,8.72576991530557e-06
1.0,74.0,29.0,45.0,0.08305274971941638,0.3918918918918919,1.0,1.0,0.0,9.59323955096207e-05
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f255
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,340.0,179.0,161.0,0.38159371492704824,0.5264705882352941,0.5233918128654971,0.29326047358834245,0.23013133927715462,0.1333079842105621
1.0,551.0,163.0,388.0,0.6184062850729517,0.2958257713248639,1.0,1.0,0.0,0.09066425330305729
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f256
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,813.0,327.0,486.0,0.9124579124579124,0.4022140221402214,0.956140350877193,0.8852459016393442,0.07089444923784871,0.005461655300796192
1.0,78.0,15.0,63.0,0.08754208754208755,0.19230769230769232,1.0,1.0,0.0,0.06818605589233562
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f257
section,positive_negative,positive,negative,positive_negative_ratio,positive_ratio,p_pall_ratio,n_nall_ratio,ks,iv
0.0,796.0,288.0,508.0,0.8933782267115601,0.36180904522613067,0.8421052631578947,0.9253187613843351,0.08321349822644042,0.007841479463156924
1.0,95.0,54.0,41.0,0.10662177328843996,0.5684210526315789,1.0,1.0,0.0,0.062301919852208044
nan section,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f258
